student_id,name,gender,branch,semester,career_goal,primary_interest,learning_style,family_income,part_time_job,cgpa,prev_semester_cgpa,attendance_percent,study_hours_per_day,sleep_hours_per_day,stress_level,library_visits_per_week,backlogs,internships_completed,projects_completed,certifications,hackathons_participated,extracurricular_activities,performance_label,recommended_courses,programming_score,math_score,circuits_score,mechanics_score,design_score,communication_score,critical_thinking_score
ENG20211859,Manish Sharma,Other,Mechanical,3,R&D Engineer,Automotive,Reading/Writing,6–10 LPA,0,5.09,5.26,52,2.6,6.6,2,0,0,1,1,0,0,2,Below Average,Fluid Mechanics|Robotics & Automation|CAD/CAM|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,24,77,19,49,27,33,67
ENG20211860,Isha Iyer,Female,Electrical,2,Power Engineer,Smart Grid,Visual,> 20 LPA,0,7.86,8.1,88,8.8,7.1,2,1,0,2,0,5,1,3,Good,Power Systems|Smart Grid Technology|Renewable Energy Systems,49,63,71,44,58,54,51
ENG20231861,Aryan Singh,Male,Electrical,6,Smart Grid Engineer,Renewable Energy,Kinesthetic,3–6 LPA,0,6.49,6.7,73,6.1,6.7,3,3,0,0,4,2,1,0,Average,Renewable Energy Systems|Power Electronics|Control Systems|Industrial Internship & Project Management,53,66,60,44,41,45,62
ENG20211862,Parth Verma,Male,Biomedical,2,Medical Device Engineer,Neural Engineering,Kinesthetic,> 20 LPA,0,6.45,6.25,90,7.4,6.6,4,3,0,1,2,1,0,0,Average,Neural Engineering|Drug Discovery ML|Clinical Data Analysis,67,47,52,62,52,56,68
ENG20231863,Manish Banerjee,Male,Electronics & Communication,7,RF Engineer,IoT,Auditory,6–10 LPA,0,5.46,5.22,67,6.6,5.6,5,6,1,3,2,0,2,0,Below Average,Digital Signal Processing|RF Engineering|Optical Communications|Critical Thinking & Problem Solving|Academic Skill Development Workshop|Industrial Internship & Project Management,61,47,55,26,59,55,41
ENG20201864,Jatin Joshi,Male,Chemical,1,Petroleum Engineer,Biotechnology,Kinesthetic,6–10 LPA,1,6.24,6.24,100,1.7,7.7,2,0,0,1,2,2,0,0,Average,Petroleum Refining|Reaction Engineering|Environmental Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills,38,59,20,48,21,40,53
ENG20211865,Aanya Pillai,Female,Computer Science,3,AI Researcher,Gaming Tech,Visual,6–10 LPA,0,5.15,5.12,81,5.2,9.5,4,4,1,1,2,0,1,1,Below Average,Data Structures & Algorithms|Operating Systems|Database Management|Machine Learning|NLP|Deep Learning,67,51,28,26,45,46,67
ENG20231866,Rohan Yadav,Male,Information Technology,7,Cybersecurity Analyst,Security,Kinesthetic,6–10 LPA,0,6.65,6.58,96,4.2,6.3,1,3,2,0,3,1,1,1,Average,Network Security|API Design|Mobile App Development|Industrial Internship & Project Management,71,46,36,32,39,46,67
ENG20221867,Suraj Shah,Male,Civil,5,Structural Engineer,Urban Planning,Auditory,10–20 LPA,0,6.65,7.15,83,6.5,7.3,2,0,1,2,1,1,0,0,Average,BIM|Construction Management|Environmental Engineering|Python Programming for Engineers,17,59,14,45,61,63,62
ENG20211868,Hemant Mukherjee,Male,Chemical,2,Environmental Engineer,Green Chemistry,Reading/Writing,10–20 LPA,1,5.5,5.5,71,5.1,5.6,2,0,2,0,3,2,1,1,Below Average,Reaction Engineering|Green Chemistry|Mass Transfer|Python Programming for Engineers|Academic Skill Development Workshop,22,62,31,33,31,49,60
ENG20231869,Anjali Roy,Female,Information Technology,6,Full Stack Developer,Mobile Apps,Auditory,3–6 LPA,0,5.94,6.3,57,4.3,5.5,1,0,2,2,1,4,1,1,Below Average,Software Engineering|API Design|DevOps|Web Technologies|Mobile App Development|Advanced Engineering Mathematics,54,39,47,10,59,72,48
ENG20231870,Vrinda Krishnan,Female,Data Science,6,Data Scientist,Healthcare Analytics,Reading/Writing,> 20 LPA,0,5.54,5.43,48,5.0,8.1,3,0,0,0,1,2,0,1,Below Average,Data Visualization|NLP|Deep Learning|Statistical Learning|Big Data Analytics|Technical Communication & Presentation Skills,64,75,18,4,27,36,69
ENG20231871,Vivek Joshi,Other,Chemical,7,R&D Scientist,Biotechnology,Reading/Writing,> 20 LPA,1,6.35,6.66,73,5.8,6.2,4,4,0,1,0,1,2,0,Average,Green Chemistry|Reaction Engineering|Mass Transfer|Python Programming for Engineers|Industrial Internship & Project Management,30,62,29,41,36,50,59
ENG20211872,Riya Bhat,Female,Civil,2,BIM Manager,Sustainability,Reading/Writing,< 3 LPA,0,4.64,4.19,73,8.8,6.4,5,1,3,1,2,1,1,2,Below Average,Construction Management|Smart Infrastructure|Environmental Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,29,62,24,52,46,44,48
ENG20201873,Varun Roy,Male,Computer Science,1,AI Researcher,AI/ML,Visual,6–10 LPA,0,7.09,7.09,81,6.2,6.6,3,0,0,0,0,0,0,0,Average,Database Management|Cloud Computing|Computer Networks|Machine Learning|NLP|Deep Learning,82,53,37,23,65,58,64
ENG20201874,Zubin Gupta,Male,Computer Science,1,Full Stack Developer,AI/ML,Auditory,3–6 LPA,0,6.77,6.77,94,7.2,7.4,2,1,3,1,2,2,2,2,Average,Data Structures & Algorithms|Machine Learning|Operating Systems|Web Technologies|API Design|Mobile App Development,70,47,31,20,43,65,69
ENG20231875,Sameer Shah,Male,Computer Science,7,AI Researcher,Cybersecurity,Reading/Writing,3–6 LPA,0,6.65,6.59,85,7.4,7.4,4,5,2,3,1,1,0,1,Average,Operating Systems|Computer Networks|Cloud Computing|Machine Learning|NLP|Deep Learning,68,73,25,27,32,47,78
ENG20221876,Kabir Mishra,Male,Computer Science,5,ML Engineer,Gaming Tech,Kinesthetic,3–6 LPA,0,7.7,7.71,89,5.5,7.3,3,6,0,0,2,1,2,1,Good,Cybersecurity|Machine Learning|Database Management|Deep Learning|Feature Engineering|Research Methodology & Technical Writing,90,66,41,36,40,49,61
ENG20221877,Kabir Sharma,Male,Chemical,5,Environmental Engineer,Petroleum,Visual,10–20 LPA,0,6.08,5.84,88,5.3,7.6,2,7,2,2,1,2,2,0,Average,Green Chemistry|Process Control|Environmental Engineering|Python Programming for Engineers,32,63,29,48,45,50,50
ENG20211878,Mayank Yadav,Male,Computer Science,3,DevOps Engineer,AI/ML,Auditory,10–20 LPA,0,6.06,6.11,59,4.0,4.0,2,7,0,2,1,1,0,1,Average,Operating Systems|Cybersecurity|Data Structures & Algorithms|Cloud Computing|DevOps|Microservices Architecture,62,58,26,14,47,52,51
ENG20221879,Gaurav Patel,Male,Data Science,4,Data Scientist,AI/ML,Kinesthetic,10–20 LPA,0,6.38,6.54,74,3.0,5.8,1,1,0,2,2,1,0,0,Average,Statistical Learning|Big Data Analytics|Time Series Analysis|Data Visualization,61,54,25,38,50,46,60
ENG20241880,Hemant Verma,Male,Electrical,8,Power Engineer,Motor Drives,Reading/Writing,> 20 LPA,1,4.85,4.77,67,4.9,8.0,4,6,2,3,1,1,1,2,Below Average,Electric Machines|Power Systems|Renewable Energy Systems|Smart Grid Technology|Python Programming for Engineers|Technical Communication & Presentation Skills,44,50,57,28,18,39,39
ENG20211881,Vivek Reddy,Male,Computer Science,2,AI Researcher,Cybersecurity,Kinesthetic,3–6 LPA,0,7.39,7.72,94,8.1,7.4,2,0,1,2,0,2,0,1,Good,Operating Systems|Computer Networks|Machine Learning|NLP|Deep Learning,82,59,37,37,43,67,62
ENG20201882,Siddharth Joshi,Male,Information Technology,1,DevOps Engineer,Security,Reading/Writing,3–6 LPA,1,4.77,4.77,70,3.0,7.3,4,1,1,1,1,0,2,0,Below Average,Microservices Architecture|Web Technologies|Software Engineering|Cloud Computing|DevOps|Academic Skill Development Workshop,54,57,24,15,49,48,54
ENG20221883,Varun Iyer,Male,Chemical,5,Environmental Engineer,Process Control,Auditory,10–20 LPA,1,7.74,7.22,100,7.8,7.0,3,2,0,0,1,3,0,0,Good,Reaction Engineering|Process Control|Environmental Engineering|Python Programming for Engineers|Research Methodology & Technical Writing,32,58,40,55,47,71,55
ENG20221884,Priya Srivastava,Female,Mechanical,4,CFD Engineer,3D Printing,Auditory,6–10 LPA,0,7.11,6.9,83,7.4,7.5,2,5,0,2,0,1,2,2,Good,Finite Element Analysis|Fluid Mechanics|Manufacturing Processes|Python Programming for Engineers,39,68,50,73,49,67,46
ENG20201885,Tanmay Yadav,Male,Civil,1,BIM Manager,Smart Cities,Visual,6–10 LPA,0,4.22,4.22,65,5.0,6.7,4,2,2,0,2,1,1,0,At Risk,Transportation Engineering|Construction Management|Environmental Engineering|Python Programming for Engineers|Advanced Engineering Mathematics|Critical Thinking & Problem Solving,5,43,13,52,68,51,43
ENG20211886,Siddharth Pillai,Male,Civil,2,Urban Planner,Sustainability,Kinesthetic,6–10 LPA,0,4.93,4.85,100,4.3,5.7,3,5,4,1,1,0,2,3,Below Average,Environmental Engineering|Structural Analysis|Transportation Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,21,47,8,66,58,37,50
ENG20231887,Kabir Banerjee,Male,Mechanical,7,CFD Engineer,3D Printing,Reading/Writing,10–20 LPA,0,5.95,6.17,74,5.0,7.7,3,4,2,2,2,2,1,0,Below Average,Product Design|Manufacturing Processes|CAD/CAM|Python Programming for Engineers|Academic Skill Development Workshop|Industrial Internship & Project Management,25,57,34,58,47,46,54
ENG20221888,Jatin Ahuja,Other,Mechanical,5,Design Engineer,3D Printing,Kinesthetic,3–6 LPA,0,5.48,5.11,79,5.2,5.3,2,1,1,3,1,3,0,3,Average,Robotics & Automation|Product Design|Thermodynamics|Technical Communication & Presentation Skills|Academic Skill Development Workshop,46,47,39,61,45,38,50
ENG20241889,Kartik Krishnan,Male,Information Technology,8,Cybersecurity Analyst,DevOps,Visual,< 3 LPA,0,7.17,7.64,65,7.6,6.2,2,1,0,2,1,0,0,2,Good,Network Security|Mobile App Development|Microservices Architecture|Critical Thinking & Problem Solving|Research Methodology & Technical Writing|Industrial Internship & Project Management,62,57,37,24,66,59,43
ENG20221890,Lokesh Gupta,Male,Electronics & Communication,5,VLSI Engineer,Signal Processing,Visual,3–6 LPA,0,6.22,6.22,77,4.5,7.2,2,1,1,1,2,1,2,0,Average,5G Technology|IoT Systems|Digital Signal Processing|VLSI Design|Embedded Systems|Python Programming for Engineers,41,55,69,28,52,36,46
ENG20241891,Megha Srivastava,Female,Electrical,8,Power Engineer,Motor Drives,Reading/Writing,10–20 LPA,0,7.18,7.33,67,8.4,7.8,1,4,0,1,2,1,1,0,Good,Electric Machines|Renewable Energy Systems|Power Systems|Smart Grid Technology|Research Methodology & Technical Writing|Industrial Internship & Project Management,52,76,71,47,37,45,62
ENG20211892,Disha Tiwari,Female,Mechanical,3,R&D Engineer,Aerospace,Reading/Writing,3–6 LPA,0,5.04,5.49,83,5.7,7.6,1,0,3,0,0,0,1,3,Below Average,Robotics & Automation|Thermodynamics|Manufacturing Processes|Python Programming for Engineers|Academic Skill Development Workshop,34,70,30,45,49,45,60
ENG20231893,Akash Desai,Male,Computer Science,6,DevOps Engineer,Web Development,Reading/Writing,6–10 LPA,0,7.64,8.08,71,6.3,7.5,1,3,0,2,1,1,0,1,Good,Cloud Computing|Machine Learning|Database Management|DevOps|Microservices Architecture|Research Methodology & Technical Writing,85,60,29,23,45,49,77
ENG20231894,Kabir Bhat,Male,Mechanical,6,Design Engineer,3D Printing,Visual,< 3 LPA,0,4.64,4.0,78,6.1,5.0,3,1,5,2,2,2,0,3,At Risk,Product Design|CAD/CAM|Manufacturing Processes|Python Programming for Engineers|Advanced Engineering Mathematics|Technical Communication & Presentation Skills,24,43,20,70,38,38,45
ENG20201895,Vikram Mehta,Male,Information Technology,1,Cybersecurity Analyst,Security,Reading/Writing,6–10 LPA,0,6.07,6.07,77,3.6,8.4,3,3,0,1,4,3,1,1,Average,Microservices Architecture|Web Technologies|API Design,59,50,21,18,51,47,65
ENG20201896,Sameer Agarwal,Male,Electrical,1,Energy Auditor,Motor Drives,Reading/Writing,3–6 LPA,0,4.37,4.37,61,1.5,6.9,1,4,4,1,1,0,0,2,At Risk,EV Engineering|Power Electronics|Smart Grid Technology|Python Programming for Engineers|Advanced Engineering Mathematics|Technical Communication & Presentation Skills,24,36,56,23,19,36,50
ENG20211897,Sneha Kapoor,Female,Information Technology,2,DevOps Engineer,DevOps,Visual,6–10 LPA,0,5.29,5.13,63,3.6,5.7,2,5,1,1,1,1,1,1,Below Average,Software Engineering|Mobile App Development|Microservices Architecture|Cloud Computing|DevOps|Advanced Engineering Mathematics,58,41,20,3,54,45,48
ENG20231898,Vikram Joshi,Male,Chemical,7,Process Engineer,Process Control,Auditory,< 3 LPA,0,5.88,6.04,85,4.9,6.1,3,4,2,0,0,2,0,1,Below Average,Green Chemistry|Environmental Engineering|Reaction Engineering|Python Programming for Engineers|Academic Skill Development Workshop|Industrial Internship & Project Management,39,72,26,28,46,50,54
ENG20231899,Tanmay Chaudhary,Male,Chemical,7,Petroleum Engineer,Petroleum,Reading/Writing,3–6 LPA,0,4.0,4.0,62,5.2,5.8,4,0,4,1,1,1,1,0,At Risk,Petroleum Refining|Polymer Engineering|Reaction Engineering|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,33,58,17,27,35,43,46
ENG20231900,Avani Khanna,Female,Electrical,6,Power Engineer,Motor Drives,Auditory,< 3 LPA,0,6.43,6.69,74,4.3,5.9,1,0,0,0,1,1,1,1,Average,Power Electronics|Smart Grid Technology|Electric Machines|Power Systems|Renewable Energy Systems|Python Programming for Engineers,35,45,47,30,33,57,47
ENG20201901,Khushi Rao,Female,Computer Science,1,Full Stack Developer,Web Development,Auditory,10–20 LPA,0,6.71,6.71,52,9.3,7.1,3,1,1,1,1,0,1,1,Average,Cybersecurity|Data Structures & Algorithms|Database Management|Web Technologies|API Design|Mobile App Development,70,62,32,41,57,61,61
ENG20231902,Aditi Singh,Female,Electrical,6,Smart Grid Engineer,EV Technology,Kinesthetic,< 3 LPA,0,6.23,5.99,85,7.0,9.2,4,4,2,3,0,1,0,1,Average,Electric Machines|Smart Grid Technology|Control Systems|Technical Communication & Presentation Skills|Industrial Internship & Project Management,50,50,71,44,22,38,48
ENG20201903,Ananya Das,Female,Information Technology,1,Product Manager,Security,Kinesthetic,3–6 LPA,1,5.93,5.93,91,5.2,6.4,3,1,1,3,3,0,0,0,Average,API Design|Web Technologies|Mobile App Development|Academic Skill Development Workshop,63,47,25,26,26,50,62
ENG20231904,Simran Khanna,Female,Electrical,7,Energy Auditor,Renewable Energy,Visual,3–6 LPA,1,5.19,5.16,81,4.9,5.4,4,3,1,1,1,1,0,0,Below Average,Power Systems|Electric Machines|EV Engineering|Advanced Engineering Mathematics|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving,46,38,72,32,37,38,34
ENG20241905,Raj Sinha,Male,Computer Science,8,ML Engineer,Cloud Computing,Visual,3–6 LPA,0,7.0,7.12,63,7.4,5.9,4,2,0,1,3,0,0,0,Average,Computer Networks|Cybersecurity|Data Structures & Algorithms|Machine Learning|Deep Learning|Feature Engineering,62,53,36,8,50,54,73
ENG20241906,Kabir Yadav,Male,Electronics & Communication,8,Embedded Engineer,VLSI Design,Kinesthetic,6–10 LPA,0,7.94,8.37,74,10.0,7.2,5,3,0,0,3,1,0,0,Good,IoT Systems|RF Engineering|Embedded Systems|Research Methodology & Technical Writing|Industrial Internship & Project Management,66,76,75,55,36,56,63
ENG20231907,Vivek Kaur,Male,Civil,7,Project Manager,Urban Planning,Auditory,3–6 LPA,0,6.63,6.59,75,6.2,9.4,2,2,0,0,1,5,1,2,Average,Construction Management|Environmental Engineering|Structural Analysis|Python Programming for Engineers|Industrial Internship & Project Management,37,56,39,66,55,63,45
ENG20211908,Ishita Rao,Female,Mechanical,2,Manufacturing Engineer,3D Printing,Auditory,3–6 LPA,0,5.88,6.2,60,6.3,6.5,4,1,0,1,1,0,0,3,Average,Finite Element Analysis|Robotics & Automation|Manufacturing Processes|Python Programming for Engineers|Academic Skill Development Workshop,38,49,39,53,51,60,49
ENG20231909,Anushka Patel,Female,Electrical,6,EV Engineer,Motor Drives,Auditory,10–20 LPA,0,5.45,5.89,73,5.9,5.7,5,2,2,2,0,2,0,1,Below Average,EV Engineering|Control Systems|Electric Machines|Advanced Engineering Mathematics|Academic Skill Development Workshop|Industrial Internship & Project Management,46,42,52,37,25,69,49
ENG20221910,Zubin Tiwari,Male,Information Technology,4,DevOps Engineer,Cloud Computing,Reading/Writing,6–10 LPA,0,5.84,6.29,63,5.2,7.2,4,5,1,0,1,2,1,2,Below Average,Web Technologies|DevOps|Microservices Architecture|Cloud Computing|Academic Skill Development Workshop,58,54,25,23,56,54,51
ENG20231911,Kajal Srivastava,Female,Chemical,6,Quality Engineer,Process Control,Visual,< 3 LPA,0,5.67,5.31,63,4.8,6.3,3,5,0,0,0,1,0,0,Below Average,Process Control|Petroleum Refining|Green Chemistry|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,23,56,25,45,49,39,50
ENG20211912,Zubin Jain,Male,Civil,3,Geotechnical Engineer,Smart Cities,Kinesthetic,3–6 LPA,0,5.75,5.93,70,4.1,6.6,4,0,2,1,0,1,2,0,Below Average,Transportation Engineering|Geotechnical Engineering|Smart Infrastructure|Python Programming for Engineers|Critical Thinking & Problem Solving|Academic Skill Development Workshop,29,46,35,59,49,46,44
ENG20211913,Aryan Tiwari,Male,Computer Science,2,AI Researcher,AI/ML,Visual,< 3 LPA,0,7.62,7.69,81,8.3,7.5,4,0,0,0,2,1,0,0,Good,Machine Learning|Operating Systems|Cybersecurity|NLP|Deep Learning,89,67,40,36,56,51,62
ENG20211914,Aryan Kapoor,Male,Electronics & Communication,2,RF Engineer,VLSI Design,Reading/Writing,10–20 LPA,0,5.42,5.08,74,3.4,7.2,2,0,1,1,2,3,1,0,Below Average,Digital Signal Processing|RF Engineering|VLSI Design|Academic Skill Development Workshop,48,46,66,23,15,46,62
ENG20221915,Yash Mehta,Male,Electrical,5,Control Systems Engineer,Motor Drives,Visual,6–10 LPA,0,4.86,4.55,68,6.9,6.7,3,7,4,0,3,1,0,2,At Risk,Power Systems|Control Systems|Renewable Energy Systems|Python Programming for Engineers|Technical Communication & Presentation Skills|Academic Skill Development Workshop,39,46,53,29,40,40,54
ENG20211916,Kavya Kaur,Female,Computer Science,2,ML Engineer,Cybersecurity,Kinesthetic,10–20 LPA,0,4.0,4.06,69,3.6,9.1,4,2,2,0,0,0,1,0,At Risk,Operating Systems|Computer Networks|Data Structures & Algorithms|Machine Learning|Deep Learning|Feature Engineering,63,40,20,13,39,29,41
ENG20221917,Jatin Patel,Male,Computer Science,5,ML Engineer,Cybersecurity,Visual,6–10 LPA,0,7.32,7.07,80,8.3,6.1,2,3,1,0,2,0,2,2,Average,Data Structures & Algorithms|Operating Systems|Machine Learning|Deep Learning|Feature Engineering|Research Methodology & Technical Writing,68,61,34,25,53,53,67
ENG20241918,Vikram Iyer,Male,Electronics & Communication,8,Embedded Engineer,Robotics,Visual,6–10 LPA,0,5.11,5.11,100,3.8,6.7,1,2,4,3,3,2,1,2,Below Average,Optical Communications|5G Technology|Embedded Systems|Technical Communication & Presentation Skills|Critical Thinking & Problem Solving|Academic Skill Development Workshop,45,49,61,10,38,43,37
ENG20241919,Arjun Chaudhary,Male,Mechanical,8,R&D Engineer,Robotics,Visual,3–6 LPA,0,6.17,6.15,40,9.3,5.7,3,3,3,1,2,2,1,2,Below Average,Manufacturing Processes|CAD/CAM|Robotics & Automation|Python Programming for Engineers|Industrial Internship & Project Management,30,62,32,74,64,49,49
ENG20221920,Simran Rao,Female,Mechanical,4,Robotics Engineer,Automotive,Auditory,3–6 LPA,0,6.34,6.24,67,6.5,6.9,3,1,0,3,4,0,1,2,Average,Robotics & Automation|Product Design|Thermodynamics|Finite Element Analysis|CAD/CAM|Python Programming for Engineers,26,52,42,52,46,56,48
ENG20241921,Pooja Yadav,Female,Civil,8,Structural Engineer,Smart Cities,Reading/Writing,> 20 LPA,0,7.79,7.75,96,9.3,8.5,3,1,0,0,2,0,1,1,Good,Structural Analysis|BIM|Smart Infrastructure|Python Programming for Engineers|Research Methodology & Technical Writing|Industrial Internship & Project Management,24,59,32,66,72,60,59
ENG20211922,Nishant Malhotra,Male,Aerospace,2,Propulsion Engineer,Avionics,Reading/Writing,6–10 LPA,0,8.04,8.17,100,5.8,6.4,4,0,0,0,0,1,0,1,Good,Mission Analysis|Spacecraft Design|Aerodynamics|Python Programming for Engineers,38,70,53,77,47,64,71
ENG20201923,Krishna Sharma,Male,Electrical,1,Control Systems Engineer,Renewable Energy,Kinesthetic,> 20 LPA,0,5.35,5.35,72,3.3,6.2,3,0,0,1,2,0,2,3,Average,EV Engineering|Smart Grid Technology|Power Electronics|Technical Communication & Presentation Skills|Academic Skill Development Workshop,49,46,52,41,24,33,46
ENG20221924,Nishant Banerjee,Male,Mechanical,5,Robotics Engineer,Aerospace,Auditory,> 20 LPA,1,4.64,4.8,69,4.8,9.2,4,3,1,1,3,1,1,0,Below Average,Finite Element Analysis|CAD/CAM|Thermodynamics|Robotics & Automation|Python Programming for Engineers|Critical Thinking & Problem Solving,32,53,28,59,45,54,44
ENG20211925,Lavanya Ahuja,Female,Computer Science,2,AI Researcher,Gaming Tech,Auditory,10–20 LPA,0,6.59,6.38,64,8.9,5.7,5,1,1,1,1,0,0,2,Average,Operating Systems|Data Structures & Algorithms|Computer Networks|Machine Learning|NLP|Deep Learning,66,52,33,27,51,58,71
